age,education,balance,day,month,duration,campaign,pdays,previous,poutcome,job_blue,job_entrepreneur,job_housemaid,job_management,job_retired,job_self,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown
38,2,613,6,5,285,2,254,14,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
26,2,1327,30,4,104,1,31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,0,2337,16,4,251,2,266,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
59,2,957,9,12,479,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40,3,-1779,18,6,37,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
54,2,3994,20,10,595,2,187,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
58,1,2074,18,6,259,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,2,0,6,5,837,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,3,375,8,5,66,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
52,2,1000,5,8,766,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,3,354,21,4,242,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,2,10252,4,5,675,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,2,234,17,11,255,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36,3,11767,7,4,226,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33,2,1076,11,11,131,1,96,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38,2,384,3,2,387,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,3,455,22,10,542,4,148,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,3,1636,31,7,8,25,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,2,-46,9,6,1055,10,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,3,26,29,8,370,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,3,0,14,8,226,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
36,3,22,2,10,91,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,2,647,17,4,357,2,331,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47,3,77,7,5,308,1,335,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
47,2,1765,8,8,59,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,2,1337,17,12,330,2,127,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
56,3,705,19,11,164,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,2,2847,8,4,327,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
43,3,2987,11,3,103,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,3,368,12,8,241,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52,2,-9,9,6,123,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
50,2,7317,13,5,172,1,370,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50,1,1098,20,6,174,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,2,1723,1,6,166,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,0,4629,27,1,181,1,92,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24,2,3176,13,1,108,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29,2,-251,25,7,98,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30,2,321,20,11,738,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
59,1,1,8,7,214,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,2,344,27,8,519,16,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
30,3,60,7,5,306,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
32,2,81,7,5,126,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
48,3,5689,12,2,262,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,1,-41,5,5,288,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
26,1,344,29,7,62,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
35,3,2427,12,7,210,3,158,7,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,2,140,15,5,760,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
55,2,264,31,7,1150,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
22,2,107,14,4,125,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
60,1,75,8,7,183,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
46,1,1374,14,5,22,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
33,2,386,12,11,253,1,92,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,3,2551,28,12,400,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35,2,3181,18,5,28,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18,0,348,5,5,443,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
52,3,1452,29,7,194,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
55,2,549,18,8,43,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
58,3,657,25,8,378,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,2,41,8,5,177,2,364,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,2,-106,7,5,553,3,288,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
28,3,-328,2,2,318,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
34,2,528,2,9,121,3,100,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
38,2,1574,5,6,636,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,2,619,7,7,327,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,3,184,14,7,238,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36,1,1506,14,8,326,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,2,1245,6,6,1469,9,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
22,2,1522,30,10,368,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40,2,963,7,4,479,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26,2,710,6,6,1276,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
53,3,2152,13,2,75,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,5306,15,5,322,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
41,3,2408,29,8,122,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,3,0,20,8,96,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,3,503,12,6,1243,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
33,2,920,16,11,130,1,95,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,2,123,22,10,247,1,184,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
45,0,5511,2,7,272,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,-191,9,7,1290,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
29,2,306,18,5,774,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31,2,0,9,5,327,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
45,0,1529,13,11,181,1,197,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60,2,5,14,8,433,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,2,688,4,2,379,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,-274,17,4,715,2,329,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
55,0,715,30,7,90,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
40,1,3705,14,5,23,1,332,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49,1,3371,11,11,269,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,1250,20,5,1392,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
40,2,-192,11,5,666,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
39,3,1515,4,5,815,6,167,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25,3,219,4,8,576,1,96,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,2,536,4,2,53,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
43,2,960,15,5,436,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
54,3,487,21,5,828,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,2,308,27,7,266,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
50,2,-682,11,7,479,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
60,3,-71,30,1,1451,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
37,3,168,5,6,227,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,1,70,28,5,99,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
49,0,5095,20,11,127,2,157,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
33,3,127,6,4,583,2,222,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
35,3,538,22,12,410,3,165,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,3,500,8,8,151,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,2,0,13,8,112,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45,3,4831,29,1,479,11,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63,2,588,19,10,143,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
55,0,1504,22,5,338,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
58,2,2739,30,7,86,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32,3,2213,28,8,73,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,3,990,3,6,244,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,2,682,5,6,126,2,91,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,2,1547,3,2,401,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
43,3,0,21,7,474,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49,2,0,30,4,551,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,190,19,11,623,1,175,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
39,3,2939,15,1,348,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,3,271,13,11,182,2,91,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
83,3,6236,2,2,283,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,2,264,20,4,414,2,285,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
30,2,280,5,5,92,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
34,2,133,12,5,171,2,181,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,2,9,4,2,306,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,2,7,12,5,377,1,357,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
31,3,11,20,8,155,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
35,3,641,12,5,41,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
57,2,367,16,11,107,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,2,218,20,4,93,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57,2,262,25,7,276,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,2,806,19,7,253,3,458,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
32,3,883,10,12,798,1,185,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,3,640,17,4,202,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32,2,322,9,2,117,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
43,2,902,7,4,91,1,328,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,2,-32,30,4,246,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,3,280,25,8,119,11,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,2,1,30,5,101,16,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
49,3,1807,12,3,229,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57,3,15062,20,11,76,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,2,3043,20,11,670,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
59,2,202,7,5,173,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
68,2,1146,13,5,356,1,71,5,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,2,1368,13,8,159,2,78,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
50,1,226,15,5,98,1,330,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,2,231,13,8,129,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
34,2,272,4,2,287,1,201,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
31,3,3382,30,4,739,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
47,2,1077,31,7,367,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,2,859,28,1,829,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28,3,844,16,4,551,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
53,3,380,5,6,438,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,3,42,19,8,696,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,2,1627,16,6,1323,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,3,13014,12,2,637,1,183,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,3,734,7,5,42,2,324,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52,2,1579,12,8,158,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
45,2,3638,3,6,313,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
46,3,187,5,5,113,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
35,3,2999,12,6,1141,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,3,129,20,4,231,3,151,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,2,518,30,4,616,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
55,2,168,19,8,79,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,3,409,11,6,144,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,2,18,21,8,102,1,91,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,2,29,7,5,86,1,367,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
53,3,1945,7,8,262,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,2,328,20,11,537,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
42,0,206,30,7,695,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,2,517,8,7,681,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,2,869,31,8,89,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,2,1672,20,4,462,1,648,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
55,2,602,4,2,390,2,150,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,2,20,19,8,153,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
25,2,1036,25,7,337,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
47,3,12026,27,10,251,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
47,2,1449,4,8,322,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,2,1540,17,11,564,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52,2,1440,20,4,270,2,325,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48,2,1449,28,1,188,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
43,2,2160,8,9,261,1,98,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63,1,1840,12,3,71,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,2,8,8,848,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,2,1248,8,7,359,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,2,292,28,5,507,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
54,2,-488,3,7,172,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
39,3,2600,17,6,77,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
59,2,1,15,4,159,2,378,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,2,1709,28,1,944,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
54,2,131,14,8,252,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34,2,553,28,8,45,12,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
43,2,69,7,7,156,1,260,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
37,2,2543,22,6,69,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,1,1965,18,3,125,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,3,7084,27,8,512,8,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,2,188,14,8,49,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35,3,5301,21,11,937,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
48,3,1,10,11,248,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,2,516,2,6,26,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
30,2,789,12,5,356,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
46,3,699,30,4,970,1,87,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,2,366,11,12,173,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
47,2,1484,21,7,274,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,2,568,14,7,256,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
52,3,7,5,5,175,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
29,3,41,5,5,151,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
63,2,180,15,7,390,2,182,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,2,640,6,6,461,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,2,1429,31,8,268,8,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
49,0,-701,30,7,988,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
50,2,376,27,8,142,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,2,13,3,2,150,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
30,3,21,26,8,61,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,2,-251,7,5,162,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33,3,1120,11,8,1070,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,3,2630,12,6,651,5,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36,1,243,30,5,118,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
36,3,2017,29,7,246,18,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,0,491,8,10,251,2,91,7,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
53,3,1624,11,11,166,3,97,7,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,3,4041,30,4,1034,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,2,1141,8,7,211,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
43,1,238,12,5,178,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
29,3,795,26,5,258,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
52,0,293,11,6,706,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
59,1,99,5,2,43,1,261,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
42,2,994,18,1,453,1,67,9,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
49,2,89,12,5,351,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43,2,477,27,2,476,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29,2,271,20,5,1882,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
22,3,691,30,11,260,5,103,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39,1,4899,20,6,394,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,3,2807,8,11,154,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
50,3,19,23,7,205,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,2,0,5,2,15,8,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
65,3,1097,12,1,131,1,196,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,3,157,28,1,136,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
35,2,0,13,5,1073,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39,2,376,20,6,160,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
24,2,1298,1,9,86,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40,3,373,13,5,518,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
34,3,1310,20,11,90,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,2,-370,7,5,261,1,345,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
