age,education,balance,day,month,duration,campaign,pdays,previous,poutcome,job_blue,job_entrepreneur,job_housemaid,job_management,job_retired,job_self,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown
35,3,925,8,6,200,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,2,618,12,5,193,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
39,2,765,9,6,155,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,1,2,2,75,1,208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,2,9131,14,5,902,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
27,3,39,17,5,379,1,258,10,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39,1,70,8,5,813,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,3,1808,28,12,250,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,2,-3,5,6,172,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
53,2,1561,20,11,689,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
54,2,3398,18,8,71,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
34,3,2343,21,11,39,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,3,502,18,7,572,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,76,16,3,261,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,1,115,28,5,78,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33,2,498,30,4,301,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,2,665,17,11,238,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,0,169,5,2,58,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,2,5553,21,11,798,2,182,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41,2,1085,7,7,599,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
42,3,976,19,8,164,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,2,638,16,6,1395,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,2,13551,11,6,89,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,2,513,18,5,351,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
36,3,925,14,12,321,3,189,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,2,-150,14,8,52,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
54,2,1705,15,5,367,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
59,2,1321,9,6,3881,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47,3,3663,29,10,424,2,213,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,1,102,18,7,560,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
36,2,4721,9,12,149,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,0,1179,18,2,150,2,185,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
50,2,0,2,6,171,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
27,2,285,22,7,139,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40,2,687,2,2,531,1,208,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37,2,0,5,5,137,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
34,2,-16,5,5,78,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
33,2,0,25,8,72,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
60,2,4428,9,11,125,1,96,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
60,0,10285,6,6,174,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,3,145,18,7,799,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41,2,2399,15,5,303,2,351,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
44,1,1109,29,7,176,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
47,2,599,13,8,99,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41,2,650,20,11,2420,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
51,2,0,29,10,1707,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
61,2,243,20,4,194,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33,3,44,21,11,88,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
30,2,501,20,11,994,1,177,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36,2,0,28,8,8,13,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58,2,3399,26,5,1078,1,97,7,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,2,1027,2,7,217,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36,3,618,3,2,280,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,1,473,7,5,204,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,3,3649,20,11,399,2,156,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58,0,0,11,6,145,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52,1,425,19,6,122,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
28,2,168,1,6,347,3,140,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,3,1805,9,6,952,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32,3,3886,29,5,151,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
29,3,8103,28,5,473,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,3,830,25,8,961,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,2,382,13,11,256,2,92,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
53,2,1378,18,7,91,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
56,0,228,28,5,296,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
53,3,988,20,8,1408,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,2,401,5,2,127,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
35,3,1723,25,7,862,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,3,91,29,7,204,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
28,2,416,13,5,452,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
30,2,99,2,6,572,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
43,2,-128,21,11,32,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,2,54,29,6,401,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60,2,2639,14,5,483,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
47,3,838,11,8,72,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,2,0,6,6,19,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,3,445,17,4,138,1,267,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
36,2,981,16,6,1093,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
35,3,43,11,8,917,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,2,132,27,5,187,2,71,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,3,1900,25,8,121,16,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,2,0,15,7,571,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
26,2,1347,18,6,280,6,92,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24,0,818,27,5,953,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
26,2,507,30,4,380,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
37,2,52,6,9,908,1,185,9,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
48,1,623,2,2,1425,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,3,0,28,8,46,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
48,2,817,16,7,806,3,183,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
40,2,-116,29,5,176,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
27,2,0,17,7,991,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
47,2,-157,23,7,104,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
61,2,985,18,8,998,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,3,377,6,4,283,1,319,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
58,3,5810,12,3,139,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
58,2,496,22,4,132,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,2,479,20,5,148,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
55,0,7561,6,6,685,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,3,3704,19,8,238,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,3,1175,14,4,184,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
46,3,2421,19,11,1084,1,100,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40,3,270,16,6,362,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,3,390,28,10,190,1,82,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,0,205,5,5,1419,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
38,2,2423,9,6,37,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35,2,0,30,7,186,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,381,23,2,696,1,189,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30,3,944,29,10,251,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,2,1445,23,10,171,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
56,2,602,14,6,458,1,130,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,2,0,10,11,213,1,190,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,3,353,12,8,582,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
51,1,129,15,5,611,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,3,2666,10,11,318,2,97,6,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,1,62,13,5,120,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
53,2,112,4,5,104,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
44,3,5581,8,8,202,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,2,229,5,6,181,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,372,31,7,130,8,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
33,3,2240,3,6,198,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,3940,5,8,226,3,97,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,2,1253,29,5,2260,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,2,914,28,10,524,3,272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
49,1,6188,18,11,453,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,1,1,29,1,229,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31,2,609,14,4,1126,1,335,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,2,1649,27,5,204,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,2,595,3,6,406,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
35,3,415,4,8,462,1,92,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
35,0,298,5,5,611,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
32,3,157,27,8,300,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,2,-224,14,5,152,2,259,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60,1,4722,20,6,459,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
59,1,3079,31,7,19,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
31,2,365,9,6,337,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
46,2,1167,21,11,1540,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
26,3,222,28,6,247,1,63,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,2,513,18,7,377,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
31,2,55,7,8,124,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,3,1528,14,4,496,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,3,296,15,7,805,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
84,1,639,18,5,353,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,2,0,11,8,720,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,3,3047,30,4,317,1,160,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,487,30,4,157,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,1,1100,17,6,714,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
53,3,1672,23,7,438,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,3,27,28,8,146,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,2,256,4,5,101,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
30,2,495,21,11,641,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
41,2,1236,11,5,911,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
55,3,2877,9,8,305,1,91,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39,1,279,5,5,361,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
42,1,1398,14,5,36,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
48,3,31,3,7,154,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
27,2,-242,29,7,20,21,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25,2,1871,8,9,260,1,96,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,2,7863,14,5,1129,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,1,315,20,11,352,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,1,1798,18,8,209,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
34,1,79,10,7,336,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21,2,123,12,2,379,5,93,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
24,3,933,4,6,122,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44,2,0,21,11,175,4,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
33,2,333,28,8,80,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,3,1059,1,6,335,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33,2,164,14,5,461,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
31,3,2603,11,2,280,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,2,0,27,5,107,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59,2,1,28,1,602,1,253,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30,2,271,15,5,365,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
31,1,0,15,7,237,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
39,2,688,19,11,214,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
34,3,0,6,5,611,1,183,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,2,265,28,5,593,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
37,2,604,7,10,371,1,495,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
57,3,3571,13,5,708,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
50,3,396,11,6,62,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,2,1957,24,6,1207,4,385,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
46,3,273,10,5,583,6,53,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52,1,306,28,1,223,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,2,198,26,5,431,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,3,0,19,2,204,4,182,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50,3,1200,14,8,904,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57,2,4391,4,2,1416,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,3,144,4,2,202,4,113,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
38,2,673,7,5,429,1,170,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,3,4278,17,11,53,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,3,483,6,3,207,2,199,6,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,2,1321,17,6,271,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44,2,634,20,4,226,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
57,2,1144,6,4,41,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
46,3,529,29,7,208,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
29,3,1675,16,6,276,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69,3,2144,29,7,417,1,184,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30,3,533,11,8,229,2,99,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,0,2361,14,5,91,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,2,116,22,5,554,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,2,345,11,3,60,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,2,1027,17,11,188,2,168,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
46,2,3434,8,6,148,2,101,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51,0,196,11,6,98,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,3,984,18,8,180,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27,3,385,31,7,52,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55,1,2587,4,9,328,2,94,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,2,1820,17,7,1027,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
61,2,2917,6,10,215,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,3,406,7,9,314,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
46,3,2166,23,7,870,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,3,542,20,11,1816,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38,0,4644,18,11,55,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
51,2,-92,4,6,28,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
49,3,942,21,11,8,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,2,1081,20,5,304,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
57,2,140,9,7,143,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
39,3,861,20,6,32,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
55,0,0,5,6,353,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
57,3,46,7,8,238,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,2,446,6,8,304,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,3,792,20,8,763,14,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,2,10185,12,2,251,1,186,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40,2,376,11,6,268,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
37,2,766,14,5,123,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
34,1,0,6,5,172,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
35,3,202,21,11,175,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,2,1234,16,11,250,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45,2,3092,12,5,180,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36,3,538,23,6,339,1,183,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,3,664,18,11,71,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29,2,43,7,5,142,1,353,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,3,1071,17,6,169,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35,0,618,12,8,293,1,104,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
46,2,4367,3,6,65,1,96,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
51,2,135,25,8,105,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,2,538,4,5,313,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
28,2,1405,5,2,605,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
44,3,1858,6,8,113,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,3,562,6,4,196,1,363,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
36,2,2095,7,5,122,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
65,2,952,2,6,310,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,0,2509,22,5,231,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,3,0,14,8,227,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
